"covariateId","covariateName","analysisId","conceptId","covariateValue"
21602143410,"drug_era group during day -365 through 0 days relative to index: CORTICOSTEROIDS, COMBINATIONS WITH ANTISEPTICS",410,21602143,-0.405662987475722
12003,"age group:  60 -  64",3,0,0.400303201958077
4043545210,"condition_era group during day -365 through 0 days relative to index: Developmental mental disorder",210,4043545,-0.398717967698462
40481841212,"condition_era group during day -30 through 0 days relative to index: Measurement finding outside reference range",212,40481841,0.37175903166697
21601701410,"drug_era group during day -365 through 0 days relative to index: BETA BLOCKING AGENTS AND THIAZIDES",410,21601701,-0.361677786495284
440383212,"condition_era group during day -30 through 0 days relative to index: Depressive disorder",212,440383,0.355788814404768
791967413,"drug_era group during day 0 through 0 days relative to index: lorazepam",413,791967,0.347552989936971
739138413,"drug_era group during day 0 through 0 days relative to index: sertraline",413,739138,0.331890335407286
377091212,"condition_era group during day -30 through 0 days relative to index: Seizure",212,377091,0.330478769179031
21600985410,"drug_era group during day -365 through 0 days relative to index: Platelet aggregation inhibitors excl. heparin",410,21600985,0.324666509906363
21600600410,"drug_era group during day -365 through 0 days relative to index: ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",410,21600600,-0.304191732620993
4113821210,"condition_era group during day -365 through 0 days relative to index: Anxiety state",210,4113821,-0.302795691064548
21604254413,"drug_era group during day 0 through 0 days relative to index: OPIOIDS",413,21604254,0.280569067105855
21600959413,"drug_era group during day 0 through 0 days relative to index: BLOOD AND BLOOD FORMING ORGANS",413,21600959,0.2577507742698
438409212,"condition_era group during day -30 through 0 days relative to index: Attention deficit hyperactivity disorder",212,438409,0.255867441562988
4027663212,"condition_era group during day -30 through 0 days relative to index: Peptic ulcer",212,4027663,0.236900019411398
443605102,"condition_occurrence during day -365 through 0 days relative to index: Vascular dementia",102,443605,-0.221722884310192
21604490413,"drug_era group during day 0 through 0 days relative to index: ANTIPSYCHOTICS",413,21604490,0.215896366451079
21604687410,"drug_era group during day -365 through 0 days relative to index: Non-selective monoamine reuptake inhibitors",410,21604687,-0.208155836952072
785788413,"drug_era group during day 0 through 0 days relative to index: olanzapine",413,785788,0.204991795540908
21604443410,"drug_era group during day -365 through 0 days relative to index: ANTI-PARKINSON DRUGS",410,21604443,-0.203378087053975
21600046413,"drug_era group during day 0 through 0 days relative to index: DRUGS FOR ACID RELATED DISORDERS",413,21600046,0.198042667291907
437312210,"condition_era group during day -365 through 0 days relative to index: Bleeding",210,437312,0.193594180416693
6003,"age group:  30 -  34",3,0,-0.183661433971998
40277917210,"condition_era group during day -365 through 0 days relative to index: Intellectual disability",210,40277917,-0.179588638726461
4336957104,"condition_occurrence during day -30 through 0 days relative to index: Mild major depression",104,4336957,0.178681232223874
4047120210,"condition_era group during day -365 through 0 days relative to index: Disorders of attention and motor control",210,4047120,-0.162276164199401
8003,"age group:  40 -  44",3,0,0.155995518550033
21601779412,"drug_era group during day -30 through 0 days relative to index: CALCIUM CHANNEL BLOCKERS AND DIURETICS",412,21601779,0.153717857585445
21600985412,"drug_era group during day -30 through 0 days relative to index: Platelet aggregation inhibitors excl. heparin",412,21600985,0.131257483074418
441542212,"condition_era group during day -30 through 0 days relative to index: Anxiety",212,441542,0.120194270052345
21600985413,"drug_era group during day 0 through 0 days relative to index: Platelet aggregation inhibitors excl. heparin",413,21600985,0.116809783190967
21600127413,"drug_era group during day 0 through 0 days relative to index: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS",413,21600127,-0.111434077918929
45771096210,"condition_era group during day -365 through 0 days relative to index: Neurodevelopmental disorder",210,45771096,-0.106919310425235
4003,"age group:  20 -  24",3,0,0.0999522458092413
744740412,"drug_era group during day -30 through 0 days relative to index: zolpidem",412,744740,0.0698368335738244
21601744412,"drug_era group during day -30 through 0 days relative to index: CALCIUM CHANNEL BLOCKERS",412,21601744,0.0685887489084431
4101343212,"condition_era group during day -30 through 0 days relative to index: Functional finding of gastrointestinal tract",212,4101343,0.0678204076104406
374377212,"condition_era group during day -30 through 0 days relative to index: Paralytic syndrome",212,374377,0.0633454051936342
733301413,"drug_era group during day 0 through 0 days relative to index: buspirone",413,733301,0.0541038871922719
21603035410,"drug_era group during day -365 through 0 days relative to index: COMBINATIONS OF ANTIBACTERIALS",410,21603035,-0.0532715749956687
439708210,"condition_era group during day -365 through 0 days relative to index: Disorders of initiating and maintaining sleep",210,439708,-0.0519436034759733
21600109413,"drug_era group during day 0 through 0 days relative to index: Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD)",413,21600109,0.0453965236798378
4116811212,"condition_era group during day -30 through 0 days relative to index: Pain of truncal structure",212,4116811,0.0449256357110192
785788412,"drug_era group during day -30 through 0 days relative to index: olanzapine",412,785788,0.0446669602808186
442077212,"condition_era group during day -30 through 0 days relative to index: Anxiety disorder",212,442077,0.0426444489941027
21604303413,"drug_era group during day 0 through 0 days relative to index: OTHER ANALGESICS AND ANTIPYRETICS",413,21604303,0.0383281221097527
4148091210,"condition_era group during day -365 through 0 days relative to index: Developmental disorder of motor function",210,4148091,-0.0377768136966221
21604768412,"drug_era group during day -30 through 0 days relative to index: Other psychostimulants and nootropics",412,21604768,0.0343367656694601
21604798410,"drug_era group during day -365 through 0 days relative to index: Other anti-dementia drugs",410,21604798,0.0273915391379255
444100210,"condition_era group during day -365 through 0 days relative to index: Mood disorder",210,444100,0.026673096555497
21601741412,"drug_era group during day -30 through 0 days relative to index: Beta blocking agents and calcium channel blockers",412,21601741,0.0206643158485827
21604787410,"drug_era group during day -365 through 0 days relative to index: PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION",410,21604787,-0.0199025258202478
21603650410,"drug_era group during day -365 through 0 days relative to index: ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION",410,21603650,-0.0178343763797238
442077104,"condition_occurrence during day -30 through 0 days relative to index: Anxiety disorder",104,442077,0.0169551087619768
4304010210,"condition_era group during day -365 through 0 days relative to index: Phobic disorder",210,4304010,-0.0161846665598961
4307111210,"condition_era group during day -365 through 0 days relative to index: Moderate major depression",210,4307111,-0.0135549799116298
21603036410,"drug_era group during day -365 through 0 days relative to index: Combinations of antibacterials",410,21603036,-0.00777332256053774
21604768413,"drug_era group during day 0 through 0 days relative to index: Other psychostimulants and nootropics",413,21604768,0.00674788597818313
21603444410,"drug_era group during day -365 through 0 days relative to index: ANTIHISTAMINES FOR SYSTEMIC USE",410,21603444,-0.00553044545844579
21600532413,"drug_era group during day 0 through 0 days relative to index: DRUGS FOR CONSTIPATION",413,21600532,0.0050626627165839
21601744413,"drug_era group during day 0 through 0 days relative to index: CALCIUM CHANNEL BLOCKERS",413,21601744,0.00498405981810901
21604788410,"drug_era group during day -365 through 0 days relative to index: Antidepressants in combination with psycholeptics",410,21604788,-0.00388963618249464
4102985210,"condition_era group during day -365 through 0 days relative to index: Nonorganic insomnia",210,4102985,-0.0038548708575382
21604557410,"drug_era group during day -365 through 0 days relative to index: Other antipsychotics",410,21604557,-0.00287959729357241
21601741413,"drug_era group during day 0 through 0 days relative to index: Beta blocking agents and calcium channel blockers",413,21601741,0.00122691984212124
21601780413,"drug_era group during day 0 through 0 days relative to index: Calcium channel blockers and diuretics",413,21601780,0.000648213931016939
21604304413,"drug_era group during day 0 through 0 days relative to index: Salicylic acid and derivatives",413,21604304,0.000327003659117474
21603445410,"drug_era group during day -365 through 0 days relative to index: ANTIHISTAMINES FOR SYSTEMIC USE",410,21603445,-1.87020149662781e-07
797399410,"drug_era group during day -365 through 0 days relative to index: gabapentin",410,797399,0
1797513410,"drug_era group during day -365 through 0 days relative to index: ciprofloxacin",410,1797513,0
1397599410,"drug_era group during day -365 through 0 days relative to index: cisplatin",410,1397599,0
42898675410,"drug_era group during day -365 through 0 days relative to index: Bacillus subtilis",410,42898675,0
1146810410,"drug_era group during day -365 through 0 days relative to index: piroxicam",410,1146810,0
1713332410,"drug_era group during day -365 through 0 days relative to index: amoxicillin",410,1713332,0
713823410,"drug_era group during day -365 through 0 days relative to index: ropinirole",410,713823,0
1713930410,"drug_era group during day -365 through 0 days relative to index: nafcillin",410,1713930,0
1114220410,"drug_era group during day -365 through 0 days relative to index: naloxone",410,1114220,0
1714319410,"drug_era group during day -365 through 0 days relative to index: naltrexone",410,1714319,0
985247410,"drug_era group during day -365 through 0 days relative to index: aluminum hydroxide",410,985247,0
785788410,"drug_era group during day -365 through 0 days relative to index: olanzapine",410,785788,0
1185922410,"drug_era group during day -365 through 0 days relative to index: ketoprofen",410,1185922,0
986117410,"drug_era group during day -365 through 0 days relative to index: ketotifen",410,986117,0
19019620410,"drug_era group during day -365 through 0 days relative to index: benzydamine",410,19019620,0
19038464410,"drug_era group during day -365 through 0 days relative to index: soy protein isolate",410,19038464,0
1139042410,"drug_era group during day -365 through 0 days relative to index: acetylcysteine",410,1139042,0
1139179410,"drug_era group during day -365 through 0 days relative to index: bromfenac",410,1139179,0
1747005410,"drug_era group during day -365 through 0 days relative to index: cefditoren",410,1747005,0
19048493410,"drug_era group during day -365 through 0 days relative to index: gadobutrol",410,19048493,0
1115008410,"drug_era group during day -365 through 0 days relative to index: naproxen",410,1115008,0
1197736410,"drug_era group during day -365 through 0 days relative to index: mefenamate",410,1197736,0
19097824410,"drug_era group during day -365 through 0 days relative to index: clenbuterol",410,19097824,0
924939410,"drug_era group during day -365 through 0 days relative to index: bisacodyl",410,924939,0
19043959410,"drug_era group during day -365 through 0 days relative to index: acamprosate",410,19043959,0
715259410,"drug_era group during day -365 through 0 days relative to index: duloxetine",410,715259,0
19066992410,"drug_era group during day -365 through 0 days relative to index: silymarin",410,19066992,0
733301410,"drug_era group during day -365 through 0 days relative to index: buspirone",410,733301,0
789578410,"drug_era group during day -365 through 0 days relative to index: levodopa",410,789578,0
19050832410,"drug_era group during day -365 through 0 days relative to index: clobazam",410,19050832,0
725131410,"drug_era group during day -365 through 0 days relative to index: mirtazapine",410,725131,0
1749008410,"drug_era group during day -365 through 0 days relative to index: cefpodoxime",410,1749008,0
740275410,"drug_era group during day -365 through 0 days relative to index: carbamazepine",410,740275,0
19110701410,"drug_era group during day -365 through 0 days relative to index: fish oils",410,19110701,0
19055183410,"drug_era group during day -365 through 0 days relative to index: flunarizine",410,19055183,0
19055224410,"drug_era group during day -365 through 0 days relative to index: flunitrazepam",410,19055224,0
939259410,"drug_era group during day -365 through 0 days relative to index: budesonide",410,939259,0
966991410,"drug_era group during day -365 through 0 days relative to index: simethicone",410,966991,0
967823410,"drug_era group during day -365 through 0 days relative to index: sodium chloride",410,967823,0
19029393410,"drug_era group during day -365 through 0 days relative to index: aceclofenac",410,19029393,0
929435410,"drug_era group during day -365 through 0 days relative to index: acetazolamide",410,929435,0
989878410,"drug_era group during day -365 through 0 days relative to index: lidocaine",410,989878,0
990760410,"drug_era group during day -365 through 0 days relative to index: lipase",410,990760,0
1350310410,"drug_era group during day -365 through 0 days relative to index: cilostazol",410,1350310,0
19050104410,"drug_era group during day -365 through 0 days relative to index: carnitine",410,19050104,0
19049105410,"drug_era group during day -365 through 0 days relative to index: potassium chloride",410,19049105,0
940426410,"drug_era group during day -365 through 0 days relative to index: calcium polycarbophil",410,940426,0
19020124410,"drug_era group during day -365 through 0 days relative to index: betahistine",410,19020124,0
988294410,"drug_era group during day -365 through 0 days relative to index: dexpanthenol",410,988294,0
934075410,"drug_era group during day -365 through 0 days relative to index: azelastine",410,934075,0
1768849410,"drug_era group during day -365 through 0 days relative to index: cefaclor",410,1768849,0
929887410,"drug_era group during day -365 through 0 days relative to index: lansoprazole",410,929887,0
1771162410,"drug_era group during day -365 through 0 days relative to index: cefazolin",410,1771162,0
939976410,"drug_era group during day -365 through 0 days relative to index: sodium sulfate",410,939976,0
950435410,"drug_era group during day -365 through 0 days relative to index: citric acid",410,950435,0
1350504410,"drug_era group during day -365 through 0 days relative to index: etoposide",410,1350504,0
1550023410,"drug_era group during day -365 through 0 days relative to index: insulin lispro",410,1550023,0
740560410,"drug_era group during day -365 through 0 days relative to index: carbidopa",410,740560,0
19041843410,"drug_era group during day -365 through 0 days relative to index: carbocysteine",410,19041843,0
19092433410,"drug_era group during day -365 through 0 days relative to index: ebastine",410,19092433,0
755695410,"drug_era group during day -365 through 0 days relative to index: fluoxetine",410,755695,0
756349410,"drug_era group during day -365 through 0 days relative to index: flurazepam",410,756349,0
1774932410,"drug_era group during day -365 through 0 days relative to index: cefotetan",410,1774932,0
735979410,"drug_era group during day -365 through 0 days relative to index: risperidone",410,735979,0
1136422410,"drug_era group during day -365 through 0 days relative to index: levocetirizine",410,1136422,0
1136980410,"drug_era group during day -365 through 0 days relative to index: ketorolac",410,1136980,0
19048026410,"drug_era group during day -365 through 0 days relative to index: cobamamide",410,19048026,0
1777806410,"drug_era group during day -365 through 0 days relative to index: ceftriaxone",410,1777806,0
1750500410,"drug_era group during day -365 through 0 days relative to index: clarithromycin",410,1750500,0
715939410,"drug_era group during day -365 through 0 days relative to index: escitalopram",410,715939,0
916005410,"drug_era group during day -365 through 0 days relative to index: solifenacin",410,916005,0
19016099410,"drug_era group during day -365 through 0 days relative to index: octylonium",410,19016099,0
19111620410,"drug_era group during day -365 through 0 days relative to index: folic acid",410,19111620,0
950696410,"drug_era group during day -365 through 0 days relative to index: nizatidine",410,950696,0
751246410,"drug_era group during day -365 through 0 days relative to index: lithium carbonate",410,751246,0
751412410,"drug_era group during day -365 through 0 days relative to index: fluvoxamine",410,751412,0
951511410,"drug_era group during day -365 through 0 days relative to index: mupirocin",410,951511,0
1517070410,"drug_era group during day -365 through 0 days relative to index: desmopressin",410,1517070,0
718122410,"drug_era group during day -365 through 0 days relative to index: oxcarbazepine",410,718122,0
1518254410,"drug_era group during day -365 through 0 days relative to index: dexamethasone",410,1518254,0
19082891410,"drug_era group during day -365 through 0 days relative to index: oxiracetam",410,19082891,0
918906410,"drug_era group during day -365 through 0 days relative to index: oxybutynin",410,918906,0
40165678410,"drug_era group during day -365 through 0 days relative to index: palm oil",410,40165678,0
1789276410,"drug_era group during day -365 through 0 days relative to index: gatifloxacin",410,1789276,0
19052489410,"drug_era group during day -365 through 0 days relative to index: alanine",410,19052489,0
723013410,"drug_era group during day -365 through 0 days relative to index: diazepam",410,723013,0
19037833410,"drug_era group during day -365 through 0 days relative to index: domperidone",410,19037833,0
1149196410,"drug_era group during day -365 through 0 days relative to index: cetirizine",410,1149196,0
1395773410,"drug_era group during day -365 through 0 days relative to index: iron sucrose",410,1395773,0
1189596410,"drug_era group during day -365 through 0 days relative to index: dihydrocodeine",410,1189596,0
19090000410,"drug_era group during day -365 through 0 days relative to index: diphenylpyraline",410,19090000,0
990678410,"drug_era group during day -365 through 0 days relative to index: chlordiazepoxide",410,990678,0
1790812410,"drug_era group during day -365 through 0 days relative to index: chlorhexidine",410,1790812,0
1396012410,"drug_era group during day -365 through 0 days relative to index: ferrous gluconate",410,1396012,0
1396131410,"drug_era group during day -365 through 0 days relative to index: ferrous sulfate",410,1396131,0
1337720410,"drug_era group during day -365 through 0 days relative to index: dobutamine",410,1337720,0
1192710410,"drug_era group during day -365 through 0 days relative to index: chlorpheniramine",410,1192710,0
794852410,"drug_era group during day -365 through 0 days relative to index: chlorpromazine",410,794852,0
722031410,"drug_era group during day -365 through 0 days relative to index: paroxetine",410,722031,0
1322184410,"drug_era group during day -365 through 0 days relative to index: clopidogrel",410,1322184,0
996416410,"drug_era group during day -365 through 0 days relative to index: finasteride",410,996416,0
1395058410,"drug_era group during day -365 through 0 days relative to index: chlorthalidone",410,1395058,0
19095164410,"drug_era group during day -365 through 0 days relative to index: cholecalciferol",410,19095164,0
19056505410,"drug_era group during day -365 through 0 days relative to index: simaldrate",410,19056505,0
19091804410,"drug_era group during day -365 through 0 days relative to index: magnesium sulfate heptahydrate",410,19091804,0
991855410,"drug_era group during day -365 through 0 days relative to index: Saccharomyces boulardii",410,991855,0
19058933410,"drug_era group during day -365 through 0 days relative to index: erdosteine",410,19058933,0
923081410,"drug_era group during day -365 through 0 days relative to index: ofloxacin",410,923081,0
1759455410,"drug_era group during day -365 through 0 days relative to index: pyrazinamide",410,1759455,0
738156410,"drug_era group during day -365 through 0 days relative to index: doxepin",410,738156,0
19056874410,"drug_era group during day -365 through 0 days relative to index: dexketoprofen",410,19056874,0
1126658410,"drug_era group during day -365 through 0 days relative to index: hydromorphone",410,1126658,0
19095091410,"drug_era group during day -365 through 0 days relative to index: potassium carbonate",410,19095091,0
739138410,"drug_era group during day -365 through 0 days relative to index: sertraline",410,739138,0
19027362410,"drug_era group during day -365 through 0 days relative to index: potassium phosphate",410,19027362,0
923645410,"drug_era group during day -365 through 0 days relative to index: omeprazole",410,923645,0
924566410,"drug_era group during day -365 through 0 days relative to index: tamsulosin",410,924566,0
1124957410,"drug_era group during day -365 through 0 days relative to index: oxycodone",410,1124957,0
19025274410,"drug_era group during day -365 through 0 days relative to index: oxygen",410,19025274,0
19026459410,"drug_era group during day -365 through 0 days relative to index: tapentadol",410,19026459,0
926487410,"drug_era group during day -365 through 0 days relative to index: pancreatin",410,926487,0
19026739410,"drug_era group during day -365 through 0 days relative to index: pantothenic acid",410,19026739,0
19039298410,"drug_era group during day -365 through 0 days relative to index: sevoflurane",410,19039298,0
1321341410,"drug_era group during day -365 through 0 days relative to index: norepinephrine",410,1321341,0
1328165410,"drug_era group during day -365 through 0 days relative to index: diltiazem",410,1328165,0
928744410,"drug_era group during day -365 through 0 days relative to index: dimenhydrinate",410,928744,0
19080226410,"drug_era group during day -365 through 0 days relative to index: milnacipran",410,19080226,0
19080985410,"drug_era group during day -365 through 0 days relative to index: iohexol",410,19080985,0
781039410,"drug_era group during day -365 through 0 days relative to index: alprazolam",410,781039,0
19081224410,"drug_era group during day -365 through 0 days relative to index: iopamidol",410,19081224,0
778268410,"drug_era group during day -365 through 0 days relative to index: imipramine",410,778268,0
742594410,"drug_era group during day -365 through 0 days relative to index: trichloroacetaldehyde",410,742594,0
721724410,"drug_era group during day -365 through 0 days relative to index: nortriptyline",410,721724,0
929504410,"drug_era group during day -365 through 0 days relative to index: proparacaine",410,929504,0
1381504410,"drug_era group during day -365 through 0 days relative to index: alprostadil",410,1381504,0
981709410,"drug_era group during day -365 through 0 days relative to index: dorzolamide",410,981709,0
19042778410,"drug_era group during day -365 through 0 days relative to index: triflusal",410,19042778,0
19078399410,"drug_era group during day -365 through 0 days relative to index: teicoplanin",410,19078399,0
743670410,"drug_era group during day -365 through 0 days relative to index: venlafaxine",410,743670,0
19102106410,"drug_era group during day -365 through 0 days relative to index: mepirodipine",410,19102106,0
1343916410,"drug_era group during day -365 through 0 days relative to index: epinephrine",410,1343916,0
19044522410,"drug_era group during day -365 through 0 days relative to index: zinc sulfate",410,19044522,0
744740410,"drug_era group during day -365 through 0 days relative to index: zolpidem",410,744740,0
19045045410,"drug_era group during day -365 through 0 days relative to index: ergocalciferol",410,19045045,0
19082306410,"drug_era group during day -365 through 0 days relative to index: isoleucine",410,19082306,0
1782521410,"drug_era group during day -365 through 0 days relative to index: isoniazid",410,1782521,0
1145379410,"drug_era group during day -365 through 0 days relative to index: ergotamine",410,1145379,0
745466410,"drug_era group during day -365 through 0 days relative to index: valproate",410,745466,0
948078410,"drug_era group during day -365 through 0 days relative to index: pantoprazole",410,948078,0
19049038410,"drug_era group during day -365 through 0 days relative to index: estriol",410,19049038,0
19016749410,"drug_era group during day -365 through 0 days relative to index: remifentanil",410,19016749,0
19083285410,"drug_era group during day -365 through 0 days relative to index: inosine pranobex",410,19083285,0
1749301410,"drug_era group during day -365 through 0 days relative to index: ethambutol",410,1749301,0
1149380410,"drug_era group during day -365 through 0 days relative to index: fluticasone",410,1149380,0
19017585410,"drug_era group during day -365 through 0 days relative to index: netilmicin",410,19017585,0
717607410,"drug_era group during day -365 through 0 days relative to index: desvenlafaxine",410,717607,0
1318137410,"drug_era group during day -365 through 0 days relative to index: nicardipine",410,1318137,0
19018419410,"drug_era group during day -365 through 0 days relative to index: niacinamide",410,19018419,0
931973410,"drug_era group during day -365 through 0 days relative to index: protease",410,931973,0
19041910410,"drug_era group during day -365 through 0 days relative to index: tianeptine",410,19041910,0
1341927410,"drug_era group during day -365 through 0 days relative to index: enalapril",410,1341927,0
19100759410,"drug_era group during day -365 through 0 days relative to index: tiropramide",410,19100759,0
19100773410,"drug_era group during day -365 through 0 days relative to index: tofisopam",410,19100773,0
742267410,"drug_era group during day -365 through 0 days relative to index: topiramate",410,742267,0
40166571410,"drug_era group during day -365 through 0 days relative to index: bepotastine",410,40166571,0
1550557410,"drug_era group during day -365 through 0 days relative to index: prednisolone",410,1550557,0
720810410,"drug_era group during day -365 through 0 days relative to index: pramipexole",410,720810,0
1154332410,"drug_era group during day -365 through 0 days relative to index: pseudoephedrine",410,1154332,0
757688410,"drug_era group during day -365 through 0 days relative to index: aripiprazole",410,757688,0
961047410,"drug_era group during day -365 through 0 days relative to index: ranitidine",410,961047,0
19062817410,"drug_era group during day -365 through 0 days relative to index: riboflavin",410,19062817,0
752276410,"drug_era group during day -365 through 0 days relative to index: procyclidine",410,752276,0
19052736410,"drug_era group during day -365 through 0 days relative to index: proline",410,19052736,0
733008410,"drug_era group during day -365 through 0 days relative to index: perphenazine",410,733008,0
1153428410,"drug_era group during day -365 through 0 days relative to index: fexofenadine",410,1153428,0
753626410,"drug_era group during day -365 through 0 days relative to index: propofol",410,753626,0
1353766410,"drug_era group during day -365 through 0 days relative to index: propranolol",410,1353766,0
1154161410,"drug_era group during day -365 through 0 days relative to index: montelukast",410,1154161,0
441207802,"observation during day -365 through 0 days relative to index: Adverse reaction to drug",802,441207,0
4171869802,"observation during day -365 through 0 days relative to index: Anesthetics adverse reaction",802,4171869,0
4261613802,"observation during day -365 through 0 days relative to index: Educational problem",802,4261613,0
4194482802,"observation during day -365 through 0 days relative to index: School maladjustment",802,4194482,0
21605181412,"drug_era group during day -30 through 0 days relative to index: Analgesics and anesthetics",412,21605181,0
21605187412,"drug_era group during day -30 through 0 days relative to index: OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS",412,21605187,0
21605188412,"drug_era group during day -30 through 0 days relative to index: ANTIINFECTIVES",412,21605188,0
21605189412,"drug_era group during day -30 through 0 days relative to index: Antiinfectives",412,21605189,0
21605199412,"drug_era group during day -30 through 0 days relative to index: CORTICOSTEROIDS",412,21605199,0
21605200412,"drug_era group during day -30 through 0 days relative to index: Corticosteroids",412,21605200,0
21605204412,"drug_era group during day -30 through 0 days relative to index: CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION",412,21605204,0
21605205412,"drug_era group during day -30 through 0 days relative to index: Corticosteroids and antiinfectives in combination",412,21605205,0
21602341412,"drug_era group during day -30 through 0 days relative to index: Other dermatologicals",412,21602341,0
21605212412,"drug_era group during day -30 through 0 days relative to index: VARIOUS",412,21605212,0
21605213412,"drug_era group during day -30 through 0 days relative to index: ALLERGENS",412,21605213,0
21605214412,"drug_era group during day -30 through 0 days relative to index: ALLERGENS",412,21605214,0
21605215412,"drug_era group during day -30 through 0 days relative to index: Allergen extracts",412,21605215,0
21605227412,"drug_era group during day -30 through 0 days relative to index: ALL OTHER THERAPEUTIC PRODUCTS",412,21605227,0
21605228412,"drug_era group during day -30 through 0 days relative to index: ALL OTHER THERAPEUTIC PRODUCTS",412,21605228,0
21605229412,"drug_era group during day -30 through 0 days relative to index: Antidotes",412,21605229,0
21605263412,"drug_era group during day -30 through 0 days relative to index: Drugs for treatment of hyperkalemia and hyperphosphatemia",412,21605263,0
21605268412,"drug_era group during day -30 through 0 days relative to index: Detoxifying agents for antineoplastic treatment",412,21605268,0
21605285412,"drug_era group during day -30 through 0 days relative to index: Medical gases",412,21605285,0
21605295412,"drug_era group during day -30 through 0 days relative to index: DIAGNOSTIC AGENTS",412,21605295,0
21605297412,"drug_era group during day -30 through 0 days relative to index: OTHER DIAGNOSTIC AGENTS",412,21605297,0
21605298412,"drug_era group during day -30 through 0 days relative to index: Tests for diabetes",412,21605298,0
21605301412,"drug_era group during day -30 through 0 days relative to index: Tests for fat absorption",412,21605301,0
21605303412,"drug_era group during day -30 through 0 days relative to index: Tests for bile duct patency",412,21605303,0
21605318412,"drug_era group during day -30 through 0 days relative to index: Tests for gastric secretion",412,21605318,0
21605341412,"drug_era group during day -30 through 0 days relative to index: Other diagnostic agents",412,21605341,0
21605342412,"drug_era group during day -30 through 0 days relative to index: GENERAL NUTRIENTS",412,21605342,0
21605348412,"drug_era group during day -30 through 0 days relative to index: OTHER NUTRIENTS",412,21605348,0
21605351412,"drug_era group during day -30 through 0 days relative to index: Carbohydrates",412,21605351,0
21605372412,"drug_era group during day -30 through 0 days relative to index: CONTRAST MEDIA",412,21605372,0
21605373412,"drug_era group during day -30 through 0 days relative to index: X-RAY CONTRAST MEDIA, IODINATED",412,21605373,0
21605385412,"drug_era group during day -30 through 0 days relative to index: Watersoluble, nephrotropic, low osmolar X-ray contrast media",412,21605385,0
21605418412,"drug_era group during day -30 through 0 days relative to index: MAGNETIC RESONANCE IMAGING CONTRAST MEDIA",412,21605418,0
21605419412,"drug_era group during day -30 through 0 days relative to index: Paramagnetic contrast media",412,21605419,0
21605444412,"drug_era group during day -30 through 0 days relative to index: DIAGNOSTIC RADIOPHARMACEUTICALS",412,21605444,0
21605456412,"drug_era group during day -30 through 0 days relative to index: SKELETON",412,21605456,0
21605457412,"drug_era group during day -30 through 0 days relative to index: Technetium (99mTc) compounds",412,21605457,0
21605503412,"drug_era group during day -30 through 0 days relative to index: THYROID",412,21605503,0
21605504412,"drug_era group during day -30 through 0 days relative to index: Various thyroid diagnostic radiopharmaceuticals",412,21605504,0
