"covariateId","covariateName","analysisId","conceptId","covariateValue"
21600109410,"drug_era group during day -365 through 0 days relative to index: Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD)",410,21600109,-0.392688510928246
781039410,"drug_era group during day -365 through 0 days relative to index: alprazolam",410,781039,-0.361247578139804
21605181413,"drug_era group during day 0 through 0 days relative to index: Analgesics and anesthetics",413,21605181,0.357981759244325
21604600410,"drug_era group during day -365 through 0 days relative to index: Azaspirodecanedione derivatives",410,21604600,0.354926398582042
21600565413,"drug_era group during day 0 through 0 days relative to index: Osmotically acting laxatives",413,21600565,0.343113118796898
441542210,"condition_era group during day -365 through 0 days relative to index: Anxiety",210,441542,0.318298922868595
4149320210,"condition_era group during day -365 through 0 days relative to index: Mild depression",210,4149320,-0.317764682879555
766814410,"drug_era group during day -365 through 0 days relative to index: quetiapine",410,766814,0.296396753642191
1123896413,"drug_era group during day 0 through 0 days relative to index: Opioids in combination with non-opioid analgesics",413,1123896,0.283245052654301
8532001,"gender = FEMALE",1,8532,0.270863849474983
21604555412,"drug_era group during day -30 through 0 days relative to index: Lithium",412,21604555,0.227077580812702
735979413,"drug_era group during day 0 through 0 days relative to index: risperidone",413,735979,0.224502209125736
433758212,"condition_era group during day -30 through 0 days relative to index: Childhood emotional disorder",212,433758,0.196367814007991
444100210,"condition_era group during day -365 through 0 days relative to index: Mood disorder",210,444100,0.187518046233841
440383102,"condition_occurrence during day -365 through 0 days relative to index: Depressive disorder",102,440383,-0.180637362706008
751246413,"drug_era group during day 0 through 0 days relative to index: lithium carbonate",413,751246,0.139313118451287
21600451410,"drug_era group during day -365 through 0 days relative to index: ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION",410,21600451,-0.137106773618802
21604686413,"drug_era group during day 0 through 0 days relative to index: ANTIDEPRESSANTS",413,21604686,-0.13127540468848
4307111102,"condition_occurrence during day -365 through 0 days relative to index: Moderate major depression",102,4307111,0.129360032892908
374377212,"condition_era group during day -30 through 0 days relative to index: Paralytic syndrome",212,374377,0.126843101182215
436665210,"condition_era group during day -365 through 0 days relative to index: Bipolar disorder",210,436665,0.119303417636639
715939412,"drug_era group during day -30 through 0 days relative to index: escitalopram",412,715939,-0.117558927113375
2003,"age group:  10 -  14",3,0,-0.109421673842684
21604787412,"drug_era group during day -30 through 0 days relative to index: PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION",412,21604787,0.106112338478159
21604564410,"drug_era group during day -365 through 0 days relative to index: ANXIOLYTICS",410,21604564,0.0885396452166393
21605126413,"drug_era group during day 0 through 0 days relative to index: Other ophthalmologicals",413,21605126,0.0880155327704522
21603931412,"drug_era group during day -30 through 0 days relative to index: MUSCULO-SKELETAL SYSTEM",412,21603931,0.0872865484890382
4047912210,"condition_era group during day -365 through 0 days relative to index: Hypersomnia of non-organic origin",210,4047912,-0.0845756083409453
4152280212,"condition_era group during day -30 through 0 days relative to index: Major depressive disorder",212,4152280,-0.0826342480203704
433440104,"condition_occurrence during day -30 through 0 days relative to index: Dysthymia",104,433440,0.0811152027070647
21604557413,"drug_era group during day 0 through 0 days relative to index: Other antipsychotics",413,21604557,0.0810984153519732
440383212,"condition_era group during day -30 through 0 days relative to index: Depressive disorder",212,440383,0.0803597507535727
745466412,"drug_era group during day -30 through 0 days relative to index: valproate",412,745466,0.0801980403456242
21604564413,"drug_era group during day 0 through 0 days relative to index: ANXIOLYTICS",413,21604564,0.0795505143480304
21600202410,"drug_era group during day -365 through 0 days relative to index: Synthetic anticholinergic agents in combination with psycholeptics",410,21600202,-0.075565793790006
21604709412,"drug_era group during day -30 through 0 days relative to index: Selective serotonin reuptake inhibitors",412,21604709,0.0736989891961157
21604421412,"drug_era group during day -30 through 0 days relative to index: Fatty acid derivatives",412,21604421,0.0566416207314952
374013212,"condition_era group during day -30 through 0 days relative to index: Secondary parkinsonism",212,374013,0.047764996629211
4047120212,"condition_era group during day -30 through 0 days relative to index: Disorders of attention and motor control",212,4047120,-0.0471294331220501
4336957210,"condition_era group during day -365 through 0 days relative to index: Mild major depression",210,4336957,-0.0450551932062618
442077210,"condition_era group during day -365 through 0 days relative to index: Anxiety disorder",210,442077,0.0440433851242876
21605125412,"drug_era group during day -30 through 0 days relative to index: OTHER OPHTHALMOLOGICALS",412,21605125,0.0432945435367255
4101343212,"condition_era group during day -30 through 0 days relative to index: Functional finding of gastrointestinal tract",212,4101343,0.0250999844779493
21604685410,"drug_era group during day -365 through 0 days relative to index: PSYCHOANALEPTICS",410,21604685,-0.0208962222529191
4196358210,"condition_era group during day -365 through 0 days relative to index: Panic",210,4196358,-0.0200784879674126
4149321210,"condition_era group during day -365 through 0 days relative to index: Severe depression",210,4149321,-0.0120005767092686
4148091210,"condition_era group during day -365 through 0 days relative to index: Developmental disorder of motor function",210,4148091,-0.0116885893749163
19030353413,"drug_era group during day 0 through 0 days relative to index: bromazepam",413,19030353,0.00793352365120968
755695412,"drug_era group during day -30 through 0 days relative to index: fluoxetine",412,755695,0.00749183104846781
444100212,"condition_era group during day -30 through 0 days relative to index: Mood disorder",212,444100,0.00712456641834263
45771096212,"condition_era group during day -30 through 0 days relative to index: Neurodevelopmental disorder",212,45771096,0.00701605385785192
4148091212,"condition_era group during day -30 through 0 days relative to index: Developmental disorder of motor function",212,4148091,-0.00621583075731181
21604788412,"drug_era group during day -30 through 0 days relative to index: Antidepressants in combination with psycholeptics",412,21604788,0.00405398103445928
21604180412,"drug_era group during day -30 through 0 days relative to index: NERVOUS SYSTEM",412,21604180,-0.00308206025777979
21604653412,"drug_era group during day -30 through 0 days relative to index: Benzodiazepine related drugs",412,21604653,0.00101045985756313
433440212,"condition_era group during day -30 through 0 days relative to index: Dysthymia",212,433440,0.000954100989849388
797399410,"drug_era group during day -365 through 0 days relative to index: gabapentin",410,797399,0
1797513410,"drug_era group during day -365 through 0 days relative to index: ciprofloxacin",410,1797513,0
42898675410,"drug_era group during day -365 through 0 days relative to index: Bacillus subtilis",410,42898675,0
1338005410,"drug_era group during day -365 through 0 days relative to index: bisoprolol",410,1338005,0
1146810410,"drug_era group during day -365 through 0 days relative to index: piroxicam",410,1146810,0
1713332410,"drug_era group during day -365 through 0 days relative to index: amoxicillin",410,1713332,0
713823410,"drug_era group during day -365 through 0 days relative to index: ropinirole",410,713823,0
1114220410,"drug_era group during day -365 through 0 days relative to index: naloxone",410,1114220,0
1714319410,"drug_era group during day -365 through 0 days relative to index: naltrexone",410,1714319,0
985247410,"drug_era group during day -365 through 0 days relative to index: aluminum hydroxide",410,985247,0
785788410,"drug_era group during day -365 through 0 days relative to index: olanzapine",410,785788,0
1185922410,"drug_era group during day -365 through 0 days relative to index: ketoprofen",410,1185922,0
986117410,"drug_era group during day -365 through 0 days relative to index: ketotifen",410,986117,0
19019620410,"drug_era group during day -365 through 0 days relative to index: benzydamine",410,19019620,0
19038464410,"drug_era group during day -365 through 0 days relative to index: soy protein isolate",410,19038464,0
1139042410,"drug_era group during day -365 through 0 days relative to index: acetylcysteine",410,1139042,0
1139179410,"drug_era group during day -365 through 0 days relative to index: bromfenac",410,1139179,0
1747005410,"drug_era group during day -365 through 0 days relative to index: cefditoren",410,1747005,0
19048493410,"drug_era group during day -365 through 0 days relative to index: gadobutrol",410,19048493,0
1115008410,"drug_era group during day -365 through 0 days relative to index: naproxen",410,1115008,0
970250410,"drug_era group during day -365 through 0 days relative to index: spironolactone",410,970250,0
1197736410,"drug_era group during day -365 through 0 days relative to index: mefenamate",410,1197736,0
1597756410,"drug_era group during day -365 through 0 days relative to index: glimepiride",410,1597756,0
19097824410,"drug_era group during day -365 through 0 days relative to index: clenbuterol",410,19097824,0
924939410,"drug_era group during day -365 through 0 days relative to index: bisacodyl",410,924939,0
19043959410,"drug_era group during day -365 through 0 days relative to index: acamprosate",410,19043959,0
715259410,"drug_era group during day -365 through 0 days relative to index: duloxetine",410,715259,0
19066992410,"drug_era group during day -365 through 0 days relative to index: silymarin",410,19066992,0
733301410,"drug_era group during day -365 through 0 days relative to index: buspirone",410,733301,0
789578410,"drug_era group during day -365 through 0 days relative to index: levodopa",410,789578,0
19050832410,"drug_era group during day -365 through 0 days relative to index: clobazam",410,19050832,0
45892847410,"drug_era group during day -365 through 0 days relative to index: edoxaban",410,45892847,0
725131410,"drug_era group during day -365 through 0 days relative to index: mirtazapine",410,725131,0
1749008410,"drug_era group during day -365 through 0 days relative to index: cefpodoxime",410,1749008,0
740275410,"drug_era group during day -365 through 0 days relative to index: carbamazepine",410,740275,0
19110701410,"drug_era group during day -365 through 0 days relative to index: fish oils",410,19110701,0
19055183410,"drug_era group during day -365 through 0 days relative to index: flunarizine",410,19055183,0
939259410,"drug_era group during day -365 through 0 days relative to index: budesonide",410,939259,0
966991410,"drug_era group during day -365 through 0 days relative to index: simethicone",410,966991,0
967823410,"drug_era group during day -365 through 0 days relative to index: sodium chloride",410,967823,0
19029393410,"drug_era group during day -365 through 0 days relative to index: aceclofenac",410,19029393,0
989878410,"drug_era group during day -365 through 0 days relative to index: lidocaine",410,989878,0
1350310410,"drug_era group during day -365 through 0 days relative to index: cilostazol",410,1350310,0
19050104410,"drug_era group during day -365 through 0 days relative to index: carnitine",410,19050104,0
19049105410,"drug_era group during day -365 through 0 days relative to index: potassium chloride",410,19049105,0
940426410,"drug_era group during day -365 through 0 days relative to index: calcium polycarbophil",410,940426,0
988294410,"drug_era group during day -365 through 0 days relative to index: dexpanthenol",410,988294,0
19034009410,"drug_era group during day -365 through 0 days relative to index: ambroxol-theophylline-7-acetate",410,19034009,0
934075410,"drug_era group during day -365 through 0 days relative to index: azelastine",410,934075,0
1768849410,"drug_era group during day -365 through 0 days relative to index: cefaclor",410,1768849,0
929887410,"drug_era group during day -365 through 0 days relative to index: lansoprazole",410,929887,0
1771162410,"drug_era group during day -365 through 0 days relative to index: cefazolin",410,1771162,0
1550023410,"drug_era group during day -365 through 0 days relative to index: insulin lispro",410,1550023,0
740560410,"drug_era group during day -365 through 0 days relative to index: carbidopa",410,740560,0
19041843410,"drug_era group during day -365 through 0 days relative to index: carbocysteine",410,19041843,0
19092433410,"drug_era group during day -365 through 0 days relative to index: ebastine",410,19092433,0
755695410,"drug_era group during day -365 through 0 days relative to index: fluoxetine",410,755695,0
756349410,"drug_era group during day -365 through 0 days relative to index: flurazepam",410,756349,0
1774932410,"drug_era group during day -365 through 0 days relative to index: cefotetan",410,1774932,0
735979410,"drug_era group during day -365 through 0 days relative to index: risperidone",410,735979,0
1136422410,"drug_era group during day -365 through 0 days relative to index: levocetirizine",410,1136422,0
1136980410,"drug_era group during day -365 through 0 days relative to index: ketorolac",410,1136980,0
19048026410,"drug_era group during day -365 through 0 days relative to index: cobamamide",410,19048026,0
1777806410,"drug_era group during day -365 through 0 days relative to index: ceftriaxone",410,1777806,0
1750500410,"drug_era group during day -365 through 0 days relative to index: clarithromycin",410,1750500,0
40226742410,"drug_era group during day -365 through 0 days relative to index: olmesartan",410,40226742,0
715939410,"drug_era group during day -365 through 0 days relative to index: escitalopram",410,715939,0
916005410,"drug_era group during day -365 through 0 days relative to index: solifenacin",410,916005,0
19016099410,"drug_era group during day -365 through 0 days relative to index: octylonium",410,19016099,0
19111620410,"drug_era group during day -365 through 0 days relative to index: folic acid",410,19111620,0
950696410,"drug_era group during day -365 through 0 days relative to index: nizatidine",410,950696,0
751246410,"drug_era group during day -365 through 0 days relative to index: lithium carbonate",410,751246,0
751412410,"drug_era group during day -365 through 0 days relative to index: fluvoxamine",410,751412,0
951511410,"drug_era group during day -365 through 0 days relative to index: mupirocin",410,951511,0
1351541410,"drug_era group during day -365 through 0 days relative to index: leuprolide",410,1351541,0
1517070410,"drug_era group during day -365 through 0 days relative to index: desmopressin",410,1517070,0
917205410,"drug_era group during day -365 through 0 days relative to index: desonide",410,917205,0
718122410,"drug_era group during day -365 through 0 days relative to index: oxcarbazepine",410,718122,0
1518254410,"drug_era group during day -365 through 0 days relative to index: dexamethasone",410,1518254,0
19082891410,"drug_era group during day -365 through 0 days relative to index: oxiracetam",410,19082891,0
918906410,"drug_era group during day -365 through 0 days relative to index: oxybutynin",410,918906,0
40165678410,"drug_era group during day -365 through 0 days relative to index: palm oil",410,40165678,0
19052489410,"drug_era group during day -365 through 0 days relative to index: alanine",410,19052489,0
723013410,"drug_era group during day -365 through 0 days relative to index: diazepam",410,723013,0
19037833410,"drug_era group during day -365 through 0 days relative to index: domperidone",410,19037833,0
1149196410,"drug_era group during day -365 through 0 days relative to index: cetirizine",410,1149196,0
1395773410,"drug_era group during day -365 through 0 days relative to index: iron sucrose",410,1395773,0
1189596410,"drug_era group during day -365 through 0 days relative to index: dihydrocodeine",410,1189596,0
19090000410,"drug_era group during day -365 through 0 days relative to index: diphenylpyraline",410,19090000,0
990678410,"drug_era group during day -365 through 0 days relative to index: chlordiazepoxide",410,990678,0
711714410,"drug_era group during day -365 through 0 days relative to index: dantrolene",410,711714,0
1396012410,"drug_era group during day -365 through 0 days relative to index: ferrous gluconate",410,1396012,0
1396131410,"drug_era group during day -365 through 0 days relative to index: ferrous sulfate",410,1396131,0
1337720410,"drug_era group during day -365 through 0 days relative to index: dobutamine",410,1337720,0
1192710410,"drug_era group during day -365 through 0 days relative to index: chlorpheniramine",410,1192710,0
794852410,"drug_era group during day -365 through 0 days relative to index: chlorpromazine",410,794852,0
722031410,"drug_era group during day -365 through 0 days relative to index: paroxetine",410,722031,0
1322184410,"drug_era group during day -365 through 0 days relative to index: clopidogrel",410,1322184,0
1796435410,"drug_era group during day -365 through 0 days relative to index: cefixime",410,1796435,0
19095164410,"drug_era group during day -365 through 0 days relative to index: cholecalciferol",410,19095164,0
19056505410,"drug_era group during day -365 through 0 days relative to index: simaldrate",410,19056505,0
19091804410,"drug_era group during day -365 through 0 days relative to index: magnesium sulfate heptahydrate",410,19091804,0
991855410,"drug_era group during day -365 through 0 days relative to index: Saccharomyces boulardii",410,991855,0
19058933410,"drug_era group during day -365 through 0 days relative to index: erdosteine",410,19058933,0
923081410,"drug_era group during day -365 through 0 days relative to index: ofloxacin",410,923081,0
738156410,"drug_era group during day -365 through 0 days relative to index: doxepin",410,738156,0
19095091410,"drug_era group during day -365 through 0 days relative to index: potassium carbonate",410,19095091,0
739138410,"drug_era group during day -365 through 0 days relative to index: sertraline",410,739138,0
19027362410,"drug_era group during day -365 through 0 days relative to index: potassium phosphate",410,19027362,0
924566410,"drug_era group during day -365 through 0 days relative to index: tamsulosin",410,924566,0
1124957410,"drug_era group during day -365 through 0 days relative to index: oxycodone",410,1124957,0
19025274410,"drug_era group during day -365 through 0 days relative to index: oxygen",410,19025274,0
19026459410,"drug_era group during day -365 through 0 days relative to index: tapentadol",410,19026459,0
19026739410,"drug_era group during day -365 through 0 days relative to index: pantothenic acid",410,19026739,0
19039298410,"drug_era group during day -365 through 0 days relative to index: sevoflurane",410,19039298,0
1321341410,"drug_era group during day -365 through 0 days relative to index: norepinephrine",410,1321341,0
928744410,"drug_era group during day -365 through 0 days relative to index: dimenhydrinate",410,928744,0
939506410,"drug_era group during day -365 through 0 days relative to index: sodium bicarbonate",410,939506,0
19080226410,"drug_era group during day -365 through 0 days relative to index: milnacipran",410,19080226,0
1580747410,"drug_era group during day -365 through 0 days relative to index: sitagliptin",410,1580747,0
19080985410,"drug_era group during day -365 through 0 days relative to index: iohexol",410,19080985,0
19081224410,"drug_era group during day -365 through 0 days relative to index: iopamidol",410,19081224,0
778268410,"drug_era group during day -365 through 0 days relative to index: imipramine",410,778268,0
742594410,"drug_era group during day -365 through 0 days relative to index: trichloroacetaldehyde",410,742594,0
721724410,"drug_era group during day -365 through 0 days relative to index: nortriptyline",410,721724,0
929504410,"drug_era group during day -365 through 0 days relative to index: proparacaine",410,929504,0
1381504410,"drug_era group during day -365 through 0 days relative to index: alprostadil",410,1381504,0
19043191410,"drug_era group during day -365 through 0 days relative to index: tulobuterol",410,19043191,0
743670410,"drug_era group during day -365 through 0 days relative to index: venlafaxine",410,743670,0
1343916410,"drug_era group during day -365 through 0 days relative to index: epinephrine",410,1343916,0
19044522410,"drug_era group during day -365 through 0 days relative to index: zinc sulfate",410,19044522,0
744740410,"drug_era group during day -365 through 0 days relative to index: zolpidem",410,744740,0
19045045410,"drug_era group during day -365 through 0 days relative to index: ergocalciferol",410,19045045,0
19082306410,"drug_era group during day -365 through 0 days relative to index: isoleucine",410,19082306,0
745466410,"drug_era group during day -365 through 0 days relative to index: valproate",410,745466,0
948078410,"drug_era group during day -365 through 0 days relative to index: pantoprazole",410,948078,0
19049038410,"drug_era group during day -365 through 0 days relative to index: estriol",410,19049038,0
19016749410,"drug_era group during day -365 through 0 days relative to index: remifentanil",410,19016749,0
1149380410,"drug_era group during day -365 through 0 days relative to index: fluticasone",410,1149380,0
717136410,"drug_era group during day -365 through 0 days relative to index: neostigmine",410,717136,0
19017585410,"drug_era group during day -365 through 0 days relative to index: netilmicin",410,19017585,0
717607410,"drug_era group during day -365 through 0 days relative to index: desvenlafaxine",410,717607,0
1317640410,"drug_era group during day -365 through 0 days relative to index: telmisartan",410,1317640,0
1318137410,"drug_era group during day -365 through 0 days relative to index: nicardipine",410,1318137,0
19018419410,"drug_era group during day -365 through 0 days relative to index: niacinamide",410,19018419,0
19041910410,"drug_era group during day -365 through 0 days relative to index: tianeptine",410,19041910,0
19041933410,"drug_era group during day -365 through 0 days relative to index: tibolone",410,19041933,0
19100759410,"drug_era group during day -365 through 0 days relative to index: tiropramide",410,19100759,0
19100773410,"drug_era group during day -365 through 0 days relative to index: tofisopam",410,19100773,0
742267410,"drug_era group during day -365 through 0 days relative to index: topiramate",410,742267,0
942350410,"drug_era group during day -365 through 0 days relative to index: torsemide",410,942350,0
40166571410,"drug_era group during day -365 through 0 days relative to index: bepotastine",410,40166571,0
1550557410,"drug_era group during day -365 through 0 days relative to index: prednisolone",410,1550557,0
720810410,"drug_era group during day -365 through 0 days relative to index: pramipexole",410,720810,0
1154332410,"drug_era group during day -365 through 0 days relative to index: pseudoephedrine",410,1154332,0
757688410,"drug_era group during day -365 through 0 days relative to index: aripiprazole",410,757688,0
961047410,"drug_era group during day -365 through 0 days relative to index: ranitidine",410,961047,0
19062817410,"drug_era group during day -365 through 0 days relative to index: riboflavin",410,19062817,0
752276410,"drug_era group during day -365 through 0 days relative to index: procyclidine",410,752276,0
19052736410,"drug_era group during day -365 through 0 days relative to index: proline",410,19052736,0
733008410,"drug_era group during day -365 through 0 days relative to index: perphenazine",410,733008,0
1153428410,"drug_era group during day -365 through 0 days relative to index: fexofenadine",410,1153428,0
753626410,"drug_era group during day -365 through 0 days relative to index: propofol",410,753626,0
1353766410,"drug_era group during day -365 through 0 days relative to index: propranolol",410,1353766,0
1154161410,"drug_era group during day -365 through 0 days relative to index: montelukast",410,1154161,0
441207802,"observation during day -365 through 0 days relative to index: Adverse reaction to drug",802,441207,0
4261613802,"observation during day -365 through 0 days relative to index: Educational problem",802,4261613,0
4194482802,"observation during day -365 through 0 days relative to index: School maladjustment",802,4194482,0
4279614802,"observation during day -365 through 0 days relative to index: Asphyxiation",802,4279614,0
42537800802,"observation during day -365 through 0 days relative to index: Uncongenial work environment",802,42537800,0
4238738802,"observation during day -365 through 0 days relative to index: Physical therapy procedure",802,4238738,0
21605181412,"drug_era group during day -30 through 0 days relative to index: Analgesics and anesthetics",412,21605181,0
21605187412,"drug_era group during day -30 through 0 days relative to index: OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS",412,21605187,0
21605188412,"drug_era group during day -30 through 0 days relative to index: ANTIINFECTIVES",412,21605188,0
21605189412,"drug_era group during day -30 through 0 days relative to index: Antiinfectives",412,21605189,0
21605199412,"drug_era group during day -30 through 0 days relative to index: CORTICOSTEROIDS",412,21605199,0
21605200412,"drug_era group during day -30 through 0 days relative to index: Corticosteroids",412,21605200,0
21605204412,"drug_era group during day -30 through 0 days relative to index: CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION",412,21605204,0
21605205412,"drug_era group during day -30 through 0 days relative to index: Corticosteroids and antiinfectives in combination",412,21605205,0
21602341412,"drug_era group during day -30 through 0 days relative to index: Other dermatologicals",412,21602341,0
21605212412,"drug_era group during day -30 through 0 days relative to index: VARIOUS",412,21605212,0
21605213412,"drug_era group during day -30 through 0 days relative to index: ALLERGENS",412,21605213,0
21605214412,"drug_era group during day -30 through 0 days relative to index: ALLERGENS",412,21605214,0
21605215412,"drug_era group during day -30 through 0 days relative to index: Allergen extracts",412,21605215,0
21605227412,"drug_era group during day -30 through 0 days relative to index: ALL OTHER THERAPEUTIC PRODUCTS",412,21605227,0
21605228412,"drug_era group during day -30 through 0 days relative to index: ALL OTHER THERAPEUTIC PRODUCTS",412,21605228,0
21605229412,"drug_era group during day -30 through 0 days relative to index: Antidotes",412,21605229,0
21605268412,"drug_era group during day -30 through 0 days relative to index: Detoxifying agents for antineoplastic treatment",412,21605268,0
21605285412,"drug_era group during day -30 through 0 days relative to index: Medical gases",412,21605285,0
21605295412,"drug_era group during day -30 through 0 days relative to index: DIAGNOSTIC AGENTS",412,21605295,0
21605297412,"drug_era group during day -30 through 0 days relative to index: OTHER DIAGNOSTIC AGENTS",412,21605297,0
21605298412,"drug_era group during day -30 through 0 days relative to index: Tests for diabetes",412,21605298,0
21605301412,"drug_era group during day -30 through 0 days relative to index: Tests for fat absorption",412,21605301,0
21605303412,"drug_era group during day -30 through 0 days relative to index: Tests for bile duct patency",412,21605303,0
21605318412,"drug_era group during day -30 through 0 days relative to index: Tests for gastric secretion",412,21605318,0
21605341412,"drug_era group during day -30 through 0 days relative to index: Other diagnostic agents",412,21605341,0
21605342412,"drug_era group during day -30 through 0 days relative to index: GENERAL NUTRIENTS",412,21605342,0
21605348412,"drug_era group during day -30 through 0 days relative to index: OTHER NUTRIENTS",412,21605348,0
21605351412,"drug_era group during day -30 through 0 days relative to index: Carbohydrates",412,21605351,0
21605372412,"drug_era group during day -30 through 0 days relative to index: CONTRAST MEDIA",412,21605372,0
21605373412,"drug_era group during day -30 through 0 days relative to index: X-RAY CONTRAST MEDIA, IODINATED",412,21605373,0
21605385412,"drug_era group during day -30 through 0 days relative to index: Watersoluble, nephrotropic, low osmolar X-ray contrast media",412,21605385,0
21605418412,"drug_era group during day -30 through 0 days relative to index: MAGNETIC RESONANCE IMAGING CONTRAST MEDIA",412,21605418,0
21605419412,"drug_era group during day -30 through 0 days relative to index: Paramagnetic contrast media",412,21605419,0
21605444412,"drug_era group during day -30 through 0 days relative to index: DIAGNOSTIC RADIOPHARMACEUTICALS",412,21605444,0
21605456412,"drug_era group during day -30 through 0 days relative to index: SKELETON",412,21605456,0
21605457412,"drug_era group during day -30 through 0 days relative to index: Technetium (99mTc) compounds",412,21605457,0
21605503412,"drug_era group during day -30 through 0 days relative to index: THYROID",412,21605503,0
21605504412,"drug_era group during day -30 through 0 days relative to index: Various thyroid diagnostic radiopharmaceuticals",412,21605504,0
21605536412,"drug_era group during day -30 through 0 days relative to index: TUMOUR DETECTION",412,21605536,0
21605549412,"drug_era group during day -30 through 0 days relative to index: Other diagnostic radiopharmaceuticals for tumour detection",412,21605549,0
21602359412,"drug_era group during day -30 through 0 days relative to index: GENITO URINARY SYSTEM AND SEX HORMONES",412,21602359,0
21602360412,"drug_era group during day -30 through 0 days relative to index: GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS",412,21602360,0
21602361412,"drug_era group during day -30 through 0 days relative to index: ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",412,21602361,0
21602362412,"drug_era group during day -30 through 0 days relative to index: Antibiotics",412,21602362,0
21602384412,"drug_era group during day -30 through 0 days relative to index: Organic acids",412,21602384,0
21602388412,"drug_era group during day -30 through 0 days relative to index: Sulfonamides",412,21602388,0
21602391412,"drug_era group during day -30 through 0 days relative to index: Imidazole derivatives",412,21602391,0
21602429412,"drug_era group during day -30 through 0 days relative to index: OTHER GYNECOLOGICALS",412,21602429,0
21602445412,"drug_era group during day -30 through 0 days relative to index: CONTRACEPTIVES FOR TOPICAL USE",412,21602445,0
21602446412,"drug_era group during day -30 through 0 days relative to index: Intrauterine contraceptives",412,21602446,0
21602450412,"drug_era group during day -30 through 0 days relative to index: Intravaginal contraceptives",412,21602450,0
21602452412,"drug_era group during day -30 through 0 days relative to index: OTHER GYNECOLOGICALS",412,21602452,0
21602464412,"drug_era group during day -30 through 0 days relative to index: Antiinflammatory products for vaginal administration",412,21602464,0
21602471412,"drug_era group during day -30 through 0 days relative to index: SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM",412,21602471,0
21602472412,"drug_era group during day -30 through 0 days relative to index: HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE",412,21602472,0
21602473412,"drug_era group during day -30 through 0 days relative to index: Progestogens and estrogens, fixed combinations",412,21602473,0
21602488412,"drug_era group during day -30 through 0 days relative to index: Progestogens and estrogens, sequential preparations",412,21602488,0
21602496412,"drug_era group during day -30 through 0 days relative to index: Progestogens",412,21602496,0
21602515412,"drug_era group during day -30 through 0 days relative to index: Natural and semisynthetic estrogens, plain",412,21602515,0
21602529412,"drug_era group during day -30 through 0 days relative to index: Estrogens, combinations with other drugs",412,21602529,0
21602535412,"drug_era group during day -30 through 0 days relative to index: Other estrogens",412,21602535,0
21602537412,"drug_era group during day -30 through 0 days relative to index: PROGESTOGENS",412,21602537,0
21602543412,"drug_era group during day -30 through 0 days relative to index: Pregnadien derivatives",412,21602543,0
